symbol,date,close,entryprice,type,eo,state,decision_number
CL1,2020-01-28,66.84,,Short2,enterS2,Short2,1.5
CL1,2020-02-05,64.03,,exitStopS2,exitS2,,1.9
CL1,2020-02-12,64.55,,Short2,enterS2,Short2,1.5
CL1,2020-02-12,64.55,,Long3,enterL3,Long3,2.2
CL1,2020-02-13,64.38,,exitL3,exitL3,,2.1
CL1,2020-02-14,65.11,,exitStopS2,exitS2,,1.9
CL1,2020-03-02,60.12,,Short2,enterS2,Short2,1.5
CL1,2020-03-02,60.12,,Long3,enterL3,Long3,2.2
CL1,2020-03-03,59.7,,exitL3,exitL3,,2.1
CL1,2020-03-09,42.84,,exitS2,exitS2,,1.8
CL1,2020-03-10,47.45,,Short2,enterS2,Short2,1.5
CL1,2020-03-10,47.45,,Long3,enterL3,Long3,2.2
CL1,2020-03-11,45.72,,exitL3,exitL3,,2.1
CL1,2020-03-17,39.38,,exitStopS2,exitS2,,1.9
CL1,2020-03-19,37.82,,Short2,enterS2,Short2,1.5
CL1,2020-03-30,32.45,,exitStopS2,exitS2,,1.9
CL1,2020-04-01,33.37,,Short2,enterS2,Short2,1.5
CL1,2020-04-02,36.92,,exitStopS2,exitS2,,1.9
CL1,2020-04-22,19.3,,Short2,enterS2,Short2,1.5
CL1,2020-04-23,21.94,,exitStopS2,exitS2,,1.9
CL1,2020-04-24,22.25,,Short2,enterS2,Short2,1.5
CL1,2020-04-27,18.0,,exitS2,exitS2,,1.8
CL1,2020-04-29,18.91,,Short2,enterS2,Short2,1.5
CL1,2020-04-30,21.75,,exitStopS2,exitS2,,1.9
CL1,2020-05-01,22.07,,Short2,enterS2,Short2,1.5
CL1,2020-05-04,23.26,,exitStopS2,exitS2,,1.9
CL1,2020-05-12,25.6,,Short2,enterS2,Short2,1.5
CL1,2020-05-14,26.7,,exitStopS2,exitS2,,1.9
CL1,2020-05-28,30.95,,Short2,enterS2,Short2,1.5
CL1,2020-05-29,32.3,,exitStopS2,exitS2,,1.9
CL1,2020-06-08,34.55,,Short3,enterS3,Short3,2.3
CL1,2020-06-09,34.82,,exitStopS3,exitS3,,2.7
CL1,2020-07-23,36.99,,Short3,enterS3,Short3,2.3
CL1,2020-07-24,37.41,,exitStopS3,exitS3,,2.7
CL1,2020-09-09,34.17,,Short2,enterS2,Short2,1.5
CL1,2020-09-16,36.3,,exitStopS2,exitS2,,1.9
CL1,2020-09-24,35.99,,Short2,enterS2,Short2,1.5
CL1,2020-09-28,36.4,,exitStopS2,exitS2,,1.9
CL1,2020-09-30,35.66,,Short2,enterS2,Short2,1.5
CL1,2020-10-02,32.78,,exitStopS2,exitS2,,1.9
CL1,2020-10-05,35.17,,Short2,enterS2,Short2,1.5
CL1,2020-10-05,35.17,,Long3,enterL3,Long3,2.2
CL1,2020-10-06,35.64,,exitStopS2,exitS2,,1.9
CL1,2020-10-06,35.64,,exitL3,exitL3,,2.4
CL1,2020-10-07,35.89,,Short2,enterS2,Short2,1.5
CL1,2020-10-08,37.08,,exitStopS2,exitS2,,1.9
CL1,2020-10-13,36.02,,Short2,enterS2,Short2,1.5
CL1,2020-10-14,36.96,,exitStopS2,exitS2,,1.9
CL1,2020-10-22,36.16,,Short2,enterS2,Short2,1.5
CL1,2020-10-28,32.93,,exitStopS2,exitS2,,1.9
CL1,2020-11-02,32.64,,Short2,enterS2,Short2,1.5
CL1,2020-11-02,32.64,,Long3,enterL3,Long3,2.2
CL1,2020-11-03,33.7,,exitStopS2,exitS2,,1.9
CL1,2020-11-03,33.7,,exitL3,exitL3,,2.4
CL1,2021-03-08,56.07,,Short3,enterS3,Short3,2.3
CL1,2021-03-19,54.24,,exitS3,exitS3,,2.6
CL1,2021-06-28,65.43,,Short3,enterS3,Short3,2.3
CL1,2021-06-29,66.02,,exitStopS3,exitS3,,2.7
CL1,2021-08-10,63.17,,Short2,enterS2,Short2,1.5
CL1,2021-08-11,64.03,,exitStopS2,exitS2,,1.9
CL1,2021-08-23,60.62,,Short2,enterS2,Short2,1.5
CL1,2021-08-23,60.62,,Long3,enterL3,Long3,2.2
CL1,2021-08-24,62.68,,exitStopS2,exitS2,,1.9
CL1,2021-08-24,62.68,,exitL3,exitL3,,2.4
CL1,2021-09-09,63.09,,Short3,enterS3,Short3,2.3
CL1,2021-09-10,64.82,,exitStopS3,exitS3,,2.7
CL1,2021-09-28,69.71,,Short3,enterS3,Short3,2.3
CL1,2021-09-29,70.16,,exitStopS3,exitS3,,2.7
CL1,2021-10-06,72.34,,Short3,enterS3,Short3,2.3
CL1,2021-10-07,74.21,,exitStopS3,exitS3,,2.7
CL1,2021-10-27,77.81,,Short3,enterS3,Short3,2.3
CL1,2021-10-28,78.8,,exitStopS3,exitS3,,2.7
CL1,2021-11-03,75.85,,Short3,enterS3,Short3,2.3
CL1,2021-11-05,76.91,,exitStopS3,exitS3,,2.7
CL1,2021-11-10,77.33,,Short3,enterS3,Short3,2.3
CL1,2021-11-11,77.39,,exitStopS3,exitS3,,2.7
CL1,2021-11-22,73.84,,Short2,enterS2,Short2,1.5
CL1,2021-11-23,75.85,,exitStopS2,exitS2,,1.9
CL1,2021-11-29,67.41,,Short2,enterS2,Short2,1.5
CL1,2021-12-01,63.06,,exitStopS2,exitS2,,1.9
CL1,2021-12-02,64.72,,Short2,enterS2,Short2,1.5
CL1,2021-12-06,67.38,,exitStopS2,exitS2,,1.9
CL1,2021-12-15,68.78,,Short2,enterS2,Short2,1.5
CL1,2021-12-16,69.25,,exitStopS2,exitS2,,1.9
CL1,2021-12-21,68.77,,Short2,enterS2,Short2,1.5
CL1,2021-12-21,68.77,,Long3,enterL3,Long3,2.2
CL1,2021-12-22,70.53,,exitStopS2,exitS2,,1.9
CL1,2021-12-22,70.53,,exitL3,exitL3,,2.4
CL1,2022-01-20,82.52,,Short3,enterS3,Short3,2.3
CL1,2022-01-21,82.87,,exitStopS3,exitS3,,2.7
CL1,2022-02-16,88.86,,Short3,enterS3,Short3,2.3
CL1,2022-02-17,90.01,,exitStopS3,exitS3,,2.7
CL2,2017-01-11,69.06,,Short2,enterS2,Short2,1.5
CL2,2017-01-12,69.84,,exitStopS2,exitS2,,1.9
CL2,2017-01-31,68.81,,Short2,enterS2,Short2,1.5
CL2,2017-02-01,69.88,,exitStopS2,exitS2,,1.9
CL2,2017-02-08,68.34,,Short2,enterS2,Short2,1.5
CL2,2017-02-09,69.0,,exitStopS2,exitS2,,1.9
CL2,2017-03-03,68.82,,Short2,enterS2,Short2,1.5
CL2,2017-03-10,63.98,,exitStopS2,exitS2,,1.9
CL2,2017-03-15,64.33,,Short2,enterS2,Short2,1.5
CL2,2017-03-30,65.3,,exitStopS2,exitS2,,1.9
CL2,2017-04-25,64.1,,Short2,enterS2,Short2,1.5
CL2,2017-05-04,60.06,,exitStopS2,exitS2,,1.9
CL2,2017-05-05,60.76,,Short2,enterS2,Short2,1.5
CL2,2017-05-10,61.87,,exitStopS2,exitS2,,1.9
CL2,2017-05-26,64.01,,Short2,enterS2,Short2,1.5
CL2,2017-06-14,58.93,,exitStopS2,exitS2,,1.9
CL2,2017-06-16,58.97,,Short2,enterS2,Short2,1.5
CL2,2017-06-27,58.24,,exitStopS2,exitS2,,1.9
CL2,2017-07-10,58.4,,Short2,enterS2,Short2,1.5
CL2,2017-07-11,59.04,,exitStopS2,exitS2,,1.9
CL2,2017-07-13,60.08,,Short2,enterS2,Short2,1.5
CL2,2017-07-14,60.58,,exitStopS2,exitS2,,1.9
CL2,2017-07-24,60.17,,Short2,enterS2,Short2,1.5
CL2,2017-07-25,61.72,,exitStopS2,exitS2,,1.9
CL2,2017-08-10,62.42,,Short3,enterS3,Short3,2.3
CL2,2017-08-11,62.65,,exitStopS3,exitS3,,2.7
CL2,2017-08-15,61.39,,Short2,enterS2,Short2,1.5
CL2,2017-08-18,62.35,,exitStopS2,exitS2,,1.9
CL2,2017-08-22,61.52,,Short2,enterS2,Short2,1.5
CL2,2017-08-23,62.1,,exitStopS2,exitS2,,1.9
CL2,2017-08-25,61.56,,Short2,enterS2,Short2,1.5
CL2,2017-08-31,60.92,,exitStopS2,exitS2,,1.9
CL2,2017-08-31,60.92,,Long3,enterL3,Long3,2.2
CL2,2017-09-01,60.98,,Short2,enterS2,Short2,1.5
CL2,2017-09-01,60.98,,exitL3,exitL3,,2.1
CL2,2017-09-05,62.35,,exitStopS2,exitS2,,1.9
CL2,2018-02-14,73.55,,Short2,enterS2,Short2,1.5
CL2,2018-02-14,73.55,,Long3,enterL3,Long3,2.2
CL2,2018-02-15,74.21,,exitStopS2,exitS2,,1.9
CL2,2018-02-22,75.81,,exitL3,exitL3,,2.4
CL2,2018-02-28,74.68,,Short3,enterS3,Short3,2.3
CL2,2018-03-05,75.61,,exitStopS3,exitS3,,2.7
CL2,2018-03-14,74.09,,Short2,enterS2,Short2,1.5
CL2,2018-03-16,75.48,,exitStopS2,exitS2,,1.9
CL2,2018-03-22,77.37,,Short3,enterS3,Short3,2.3
CL2,2018-03-23,78.95,,exitStopS3,exitS3,,2.7
CL2,2018-04-24,80.84,,Short3,enterS3,Short3,2.3
CL2,2018-04-25,81.19,,exitStopS3,exitS3,,2.7
CL2,2018-05-24,83.87,,Short3,enterS3,Short3,2.3
CL2,2018-05-30,81.37,,exitS3,exitS3,,2.6
CL2,2018-06-05,78.68,,Short2,enterS2,Short2,1.5
CL2,2018-06-07,79.11,,exitStopS2,exitS2,,1.9
CL2,2018-06-18,78.97,,Short2,enterS2,Short2,1.5
CL2,2018-06-18,78.97,,Long3,enterL3,Long3,2.2
CL2,2018-06-19,78.18,,exitL3,exitL3,,2.1
CL2,2018-06-22,81.86,,exitStopS2,exitS2,,1.9
CL2,2018-07-17,81.42,,Short2,enterS2,Short2,1.5
CL2,2018-07-18,82.01,,exitStopS2,exitS2,,1.9
CL2,2018-08-09,81.07,,Short2,enterS2,Short2,1.5
CL2,2018-08-10,81.89,,exitStopS2,exitS2,,1.9
CL2,2018-08-16,79.83,,Short2,enterS2,Short2,1.5
CL2,2018-08-17,80.16,,exitStopS2,exitS2,,1.9
CL2,2018-08-20,80.37,,Short2,enterS2,Short2,1.5
CL2,2018-08-21,80.79,,exitStopS2,exitS2,,1.9
CL2,2018-09-13,83.54,,Short3,enterS3,Short3,2.3
CL2,2018-09-14,83.9,,exitStopS3,exitS3,,2.7
CL2,2018-10-19,84.55,,Short2,enterS2,Short2,1.5
CL2,2018-11-01,78.96,,exitStopS2,exitS2,,1.9
CL2,2018-11-05,78.37,,Short2,enterS2,Short2,1.5
CL2,2018-11-13,70.96,,exitStopS2,exitS2,,1.9
CL2,2018-11-14,71.56,,Short2,enterS2,Short2,1.5
CL2,2018-11-23,65.54,,exitStopS2,exitS2,,1.9
CL2,2018-11-26,66.75,,Short2,enterS2,Short2,1.5
CL2,2018-12-03,68.07,,exitStopS2,exitS2,,1.9
CL2,2018-12-11,66.77,,Short2,enterS2,Short2,1.5
CL2,2018-12-13,67.7,,exitStopS2,exitS2,,1.9
CL2,2018-12-19,63.04,,Short2,enterS2,Short2,1.5
CL2,2018-12-24,57.4,,exitStopS2,exitS2,,1.9
CL2,2018-12-26,61.09,,Short2,enterS2,Short2,1.5
CL2,2019-01-03,61.96,,exitStopS2,exitS2,,1.9
CL2,2019-01-16,67.16,,Short2,enterS2,Short2,1.5
CL2,2019-01-18,68.59,,exitStopS2,exitS2,,1.9
CL2,2019-01-31,68.34,,Short3,enterS3,Short3,2.3
CL2,2019-02-01,69.81,,exitStopS3,exitS3,,2.7
CL2,2019-02-08,67.27,,Short2,enterS2,Short2,1.5
CL2,2019-02-12,67.65,,exitStopS2,exitS2,,1.9
CL2,2019-05-24,72.18,,Short2,enterS2,Short2,1.5
CL2,2019-05-28,72.69,,exitStopS2,exitS2,,1.9
CL2,2019-05-29,72.36,,Long3,enterL3,Long3,2.2
CL2,2019-05-30,70.14,,exitStopL3,exitL3,,2.5
CL2,2019-06-04,67.03,,Short2,enterS2,Short2,1.5
CL2,2019-06-07,67.54,,exitStopS2,exitS2,,1.9
CL2,2019-06-13,65.83,,Short2,enterS2,Short2,1.5
CL2,2019-06-18,67.4,,exitStopS2,exitS2,,1.9
CL2,2019-06-18,67.4,,Long3,enterL3,Long3,2.2
CL2,2019-06-20,70.36,,exitL3,exitL3,,2.4
CL2,2019-07-03,70.63,,Short2,enterS2,Short2,1.5
CL2,2019-07-05,70.8,,exitStopS2,exitS2,,1.9
CL2,2019-07-09,71.12,,Short2,enterS2,Short2,1.5
CL2,2019-07-10,73.72,,exitStopS2,exitS2,,1.9
CL2,2019-07-19,69.41,,Short2,enterS2,Short2,1.5
CL2,2019-07-23,70.43,,exitStopS2,exitS2,,1.9
CL2,2019-08-02,69.14,,Short2,enterS2,Short2,1.5
CL2,2019-08-07,64.44,,exitStopS2,exitS2,,1.9
CL2,2019-08-08,65.68,,Short2,enterS2,Short2,1.5
CL2,2019-08-09,67.36,,exitStopS2,exitS2,,1.9
CL2,2019-08-12,67.77,,Short2,enterS2,Short2,1.5
CL2,2019-08-13,70.12,,exitStopS2,exitS2,,1.9
CL2,2019-08-16,67.57,,Short2,enterS2,Short2,1.5
CL2,2019-08-19,68.79,,exitStopS2,exitS2,,1.9
CL2,2019-08-20,68.92,,Short2,enterS2,Short2,1.5
CL2,2019-08-26,66.82,,exitStopS2,exitS2,,1.9
CL2,2019-08-27,68.04,,Short2,enterS2,Short2,1.5
CL2,2019-08-28,68.84,,exitStopS2,exitS2,,1.9
CL2,2019-10-03,65.94,,Short2,enterS2,Short2,1.5
CL2,2019-10-10,67.14,,exitStopS2,exitS2,,1.9
CL2,2019-10-17,67.61,,Short2,enterS2,Short2,1.5
CL2,2019-10-22,68.06,,exitStopS2,exitS2,,1.9
CL2,2019-11-06,69.93,,Short3,enterS3,Short3,2.3
CL2,2019-11-07,70.73,,exitStopS3,exitS3,,2.7
CL2,2019-12-02,69.46,,Short2,enterS2,Short2,1.5
CL2,2019-12-04,71.93,,exitStopS2,exitS2,,1.9
CL2,2020-01-08,73.23,,Short3,enterS3,Short3,2.3
CL2,2020-01-09,73.18,,exitStopS3,exitS3,,2.7
CL2,2020-01-14,71.88,,Short2,enterS2,Short2,1.5
CL2,2020-01-24,67.81,,exitStopS2,exitS2,,1.9
CL2,2020-01-28,67.1,,Short2,enterS2,Short2,1.5
CL2,2020-02-12,64.79,,exitStopS2,exitS2,,1.9
CL2,2020-03-02,60.13,,Short2,enterS2,Short2,1.5
CL2,2020-03-09,44.51,,exitS2,exitS2,,1.8
CL2,2020-03-10,47.74,,Short2,enterS2,Short2,1.5
CL2,2020-03-10,47.74,,Long3,enterL3,Long3,2.2
CL2,2020-03-11,46.36,,exitL3,exitL3,,2.1
CL2,2020-03-17,40.23,,exitStopS2,exitS2,,1.9
CL2,2020-03-19,38.81,,Short2,enterS2,Short2,1.5
CL2,2020-03-30,32.99,,exitStopS2,exitS2,,1.9
CL2,2020-03-31,33.38,,Short2,enterS2,Short2,1.5
CL2,2020-04-02,38.22,,exitStopS2,exitS2,,1.9
CL2,2020-04-22,19.39,,Short2,enterS2,Short2,1.5
CL2,2020-04-23,22.11,,exitStopS2,exitS2,,1.9
CL2,2020-04-24,22.55,,Short2,enterS2,Short2,1.5
CL2,2020-04-27,18.39,,exitS2,exitS2,,1.8
CL2,2020-04-29,19.43,,Short2,enterS2,Short2,1.5
CL2,2020-04-30,22.16,,exitStopS2,exitS2,,1.9
CL2,2020-05-01,22.6,,Short2,enterS2,Short2,1.5
CL2,2020-05-05,26.8,,exitStopS2,exitS2,,1.9
CL2,2020-05-12,26.64,,Short2,enterS2,Short2,1.5
CL2,2020-05-15,27.94,,exitStopS2,exitS2,,1.9
CL2,2020-05-28,31.42,,Short2,enterS2,Short2,1.5
CL2,2020-05-29,32.85,,exitStopS2,exitS2,,1.9
CL2,2020-06-08,35.03,,Short3,enterS3,Short3,2.3
CL2,2020-06-09,35.75,,exitStopS3,exitS3,,2.7
CL2,2020-06-12,33.35,,Short2,enterS2,Short2,1.5
CL2,2020-06-15,34.36,,exitStopS2,exitS2,,1.9
CL2,2020-09-09,34.8,,Short2,enterS2,Short2,1.5
CL2,2020-09-16,36.65,,exitStopS2,exitS2,,1.9
CL2,2020-09-23,36.15,,Short2,enterS2,Short2,1.5
CL2,2020-09-30,36.4,,Long3,enterL3,Long3,2.2
CL2,2020-10-01,34.94,,exitL3,exitL3,,2.1
CL2,2020-10-02,33.27,,exitStopS2,exitS2,,1.9
CL2,2020-10-05,35.43,,Short2,enterS2,Short2,1.5
CL2,2020-10-06,36.86,,exitStopS2,exitS2,,1.9
CL2,2020-10-13,36.42,,Short2,enterS2,Short2,1.5
CL2,2020-10-14,37.27,,exitStopS2,exitS2,,1.9
CL2,2020-10-22,36.57,,Short2,enterS2,Short2,1.5
CL2,2020-10-28,33.32,,exitStopS2,exitS2,,1.9
CL2,2020-11-02,32.74,,Short2,enterS2,Short2,1.5
CL2,2020-11-02,32.74,,Long3,enterL3,Long3,2.2
CL2,2020-11-03,33.59,,exitStopS2,exitS2,,1.9
CL2,2020-11-03,33.59,,exitL3,exitL3,,2.4
CL2,2021-02-26,53.21,,Short3,enterS3,Short3,2.3
CL2,2021-03-03,53.41,,exitS3,exitS3,,2.6
CL2,2021-07-06,65.59,,Short3,enterS3,Short3,2.3
CL2,2021-07-08,65.37,,exitStopS3,exitS3,,2.7
CL2,2021-07-20,61.35,,Short2,enterS2,Short2,1.5
CL2,2021-07-21,64.06,,exitStopS2,exitS2,,1.9
CL2,2021-08-05,63.85,,Short2,enterS2,Short2,1.5
CL2,2021-08-11,64.19,,exitStopS2,exitS2,,1.9
CL2,2021-08-23,60.97,,Short2,enterS2,Short2,1.5
CL2,2021-08-23,60.97,,Long3,enterL3,Long3,2.2
CL2,2021-08-24,62.87,,exitStopS2,exitS2,,1.9
CL2,2021-08-24,62.87,,exitL3,exitL3,,2.4
CL2,2021-11-10,77.66,,Short3,enterS3,Short3,2.3
CL2,2021-11-11,78.02,,exitStopS3,exitS3,,2.7
CL2,2021-11-22,74.35,,Short2,enterS2,Short2,1.5
CL2,2021-11-23,76.1,,exitStopS2,exitS2,,1.9
CL2,2021-11-29,67.55,,Short2,enterS2,Short2,1.5
CL2,2021-12-01,63.17,,exitStopS2,exitS2,,1.9
CL2,2021-12-02,64.1,,Short2,enterS2,Short2,1.5
CL2,2021-12-06,67.09,,exitStopS2,exitS2,,1.9
CL2,2021-12-15,68.45,,Short2,enterS2,Short2,1.5
CL2,2021-12-16,69.94,,exitStopS2,exitS2,,1.9
CL2,2021-12-21,68.91,,Short2,enterS2,Short2,1.5
CL2,2021-12-21,68.91,,Long3,enterL3,Long3,2.2
CL2,2021-12-22,70.55,,exitStopS2,exitS2,,1.9
CL2,2021-12-22,70.55,,exitL3,exitL3,,2.4
CL2,2021-12-31,73.0,,Short3,enterS3,Short3,2.3
CL2,2022-01-03,73.87,,exitStopS3,exitS3,,2.7
CT,2017-01-18,67.08,,Short2,enterS2,Short2,1.5
CT,2017-01-19,67.51,,exitStopS2,exitS2,,1.9
CT,2017-02-15,70.5,,Short3,enterS3,Short3,2.3
CT,2017-02-23,69.32,,Short2,enterS2,Short2,1.5
CT,2017-03-01,71.08,,exitStopS2,exitS2,,1.9
CT,2017-03-06,72.33,,exitStopS3,exitS3,,2.7
CT,2017-03-30,69.45,,Short2,enterS2,Short2,1.5
CT,2017-03-31,70.55,,exitStopS2,exitS2,,1.9
CT,2017-04-05,68.09,,Short2,enterS2,Short2,1.5
CT,2017-04-10,68.37,,Long3,enterL3,Long3,2.2
CT,2017-04-11,68.23,,exitL3,exitL3,,2.1
CT,2017-04-17,69.89,,exitStopS2,exitS2,,1.9
CT,2017-05-09,69.15,,Short2,enterS2,Short2,1.5
CT,2017-05-11,70.9,,exitStopS2,exitS2,,1.9
CT,2017-05-16,73.04,,Short3,enterS3,Short3,2.3
CT,2017-05-18,70.96,,exitS3,exitS3,,2.6
CT,2017-05-24,70.18,,Short2,enterS2,Short2,1.5
CT,2017-05-25,70.32,,exitStopS2,exitS2,,1.9
CT,2017-05-30,69.85,,Short2,enterS2,Short2,1.5
CT,2017-05-31,69.89,,exitStopS2,exitS2,,1.9
CT,2017-06-07,69.78,,Short2,enterS2,Short2,1.5
CT,2017-06-08,70.2,,exitStopS2,exitS2,,1.9
CT,2017-06-23,64.12,,Short2,enterS2,Short2,1.5
CT,2017-06-27,64.81,,exitStopS2,exitS2,,1.9
CT,2017-07-05,64.76,,Short2,enterS2,Short2,1.5
CT,2017-07-06,65.45,,exitStopS2,exitS2,,1.9
CT,2017-07-11,64.77,,Short2,enterS2,Short2,1.5
CT,2017-07-18,65.32,,exitStopS2,exitS2,,1.9
CT,2017-07-27,65.99,,Short2,enterS2,Short2,1.5
CT,2017-08-02,67.44,,exitStopS2,exitS2,,1.9
CT,2017-08-11,65.35,,Short2,enterS2,Short2,1.5
CT,2017-08-24,66.93,,exitStopS2,exitS2,,1.9
CT,2017-09-11,69.21,,Short3,enterS3,Short3,2.3
CT,2017-09-13,66.19,,Short2,enterS2,Short2,1.5
CT,2017-09-13,66.19,,exitS3,exitS3,,2.6
CT,2017-09-18,66.6,,exitStopS2,exitS2,,1.9
CT,2017-09-22,65.56,,Short2,enterS2,Short2,1.5
CT,2017-09-25,66.56,,exitStopS2,exitS2,,1.9
CT,2017-09-25,66.56,,Long3,enterL3,Long3,2.2
CT,2017-10-02,64.67,,exitStopL3,exitL3,,2.5
CT,2017-10-04,65.9,,Short2,enterS2,Short2,1.5
CT,2017-11-20,67.72,,exitStopS2,exitS2,,1.9
CT,2017-12-12,69.78,,Short3,enterS3,Short3,2.3
CT,2017-12-13,71.0,,exitStopS3,exitS3,,2.7
CT,2018-01-02,74.37,,Short3,enterS3,Short3,2.3
CT,2018-01-03,74.98,,exitStopS3,exitS3,,2.7
CT,2018-01-05,74.88,,Short3,enterS3,Short3,2.3
CT,2018-01-08,75.01,,exitStopS3,exitS3,,2.7
CT,2018-01-23,79.13,,Short3,enterS3,Short3,2.3
CT,2018-01-24,79.14,,exitStopS3,exitS3,,2.7
CT,2018-02-08,73.49,,Short2,enterS2,Short2,1.5
CT,2018-02-20,74.89,,exitStopS2,exitS2,,1.9
CT,2018-03-06,78.36,,Short3,enterS3,Short3,2.3
CT,2018-03-07,78.79,,exitStopS3,exitS3,,2.7
CT,2018-04-23,80.41,,Short3,enterS3,Short3,2.3
CT,2018-05-04,83.19,,exitStopS3,exitS3,,2.7
CT,2018-05-07,82.28,,Short3,enterS3,Short3,2.3
CT,2018-05-21,84.71,,exitStopS3,exitS3,,2.7
CT,2018-06-15,88.05,,Short3,enterS3,Short3,2.3
CT,2018-06-19,82.02,,exitS3,exitS3,,2.6
CT,2018-06-20,82.38,,Short2,enterS2,Short2,1.5
CT,2018-07-06,82.65,,Long3,enterL3,Long3,2.2
CT,2018-07-09,83.67,,exitL3,exitL3,,2.1
CT,2018-07-10,84.58,,exitStopS2,exitS2,,1.9
CT,2018-08-01,86.54,,Short3,enterS3,Short3,2.3
CT,2018-08-02,87.03,,exitStopS3,exitS3,,2.7
CT,2018-08-14,81.24,,Short2,enterS2,Short2,1.5
CT,2018-08-27,81.54,,Long3,enterL3,Long3,2.2
CT,2018-08-28,81.78,,exitStopS2,exitS2,,1.9
CT,2018-09-04,80.98,,Short2,enterS2,Short2,1.5
CT,2018-09-04,80.98,,exitL3,exitL3,,2.1
CT,2018-09-10,82.05,,exitStopS2,exitS2,,1.9
CT,2018-09-14,80.03,,Short2,enterS2,Short2,1.5
CT,2018-09-28,74.57,,exitStopS2,exitS2,,1.9
CT,2018-10-01,74.51,,Short2,enterS2,Short2,1.5
CT,2018-10-08,75.75,,exitStopS2,exitS2,,1.9
CT,2018-10-08,75.75,,Long3,enterL3,Long3,2.2
CT,2018-10-22,78.22,,Short2,enterS2,Short2,1.5
CT,2018-10-22,78.22,,exitL3,exitL3,,2.1
CT,2018-11-21,75.21,,exitStopS2,exitS2,,1.9
CT,2018-11-26,75.01,,Short2,enterS2,Short2,1.5
CT,2018-11-28,75.31,,exitStopS2,exitS2,,1.9
CT,2018-12-14,76.03,,Short2,enterS2,Short2,1.5
CT,2018-12-20,71.49,,exitStopS2,exitS2,,1.9
CT,2018-12-26,69.93,,Short2,enterS2,Short2,1.5
CT,2019-01-04,68.95,,exitStopS2,exitS2,,1.9
CT,2019-01-14,69.42,,Short2,enterS2,Short2,1.5
CT,2019-01-17,70.8,,exitStopS2,exitS2,,1.9
CT,2019-01-25,70.56,,Short2,enterS2,Short2,1.5
CT,2019-01-30,70.79,,exitStopS2,exitS2,,1.9
CT,2019-02-05,69.83,,Short2,enterS2,Short2,1.5
CT,2019-02-21,69.11,,exitStopS2,exitS2,,1.9
CT,2019-02-27,67.46,,Short2,enterS2,Short2,1.5
CT,2019-02-28,67.92,,exitStopS2,exitS2,,1.9
CT,2019-03-01,68.95,,Short2,enterS2,Short2,1.5
CT,2019-03-05,69.71,,exitStopS2,exitS2,,1.9
CT,2019-03-08,68.59,,Short2,enterS2,Short2,1.5
CT,2019-03-12,69.95,,exitStopS2,exitS2,,1.9
CT,2019-05-01,71.43,,Short2,enterS2,Short2,1.5
CT,2019-05-08,67.03,,exitStopS2,exitS2,,1.9
CT,2019-05-14,61.48,,Short2,enterS2,Short2,1.5
CT,2019-05-14,61.48,,Long3,enterL3,Long3,2.2
CT,2019-05-15,61.07,,exitL3,exitL3,,2.1
CT,2019-05-20,62.63,,exitStopS2,exitS2,,1.9
CT,2019-05-23,62.2,,Short2,enterS2,Short2,1.5
CT,2019-05-24,63.11,,exitStopS2,exitS2,,1.9
CT,2019-06-03,64.14,,Short2,enterS2,Short2,1.5
CT,2019-06-03,64.14,,Long3,enterL3,Long3,2.2
CT,2019-06-04,63.69,,exitL3,exitL3,,2.1
CT,2019-07-11,59.57,,exitStopS2,exitS2,,1.9
CT,2019-07-15,60.44,,Short2,enterS2,Short2,1.5
CT,2019-07-19,59.56,,Long3,enterL3,Long3,2.2
CT,2019-07-22,59.85,,exitL3,exitL3,,2.1
CT,2019-07-24,60.81,,exitStopS2,exitS2,,1.9
CT,2019-07-31,60.33,,Short2,enterS2,Short2,1.5
CT,2019-08-02,55.91,,exitStopS2,exitS2,,1.9
CT,2019-08-06,55.21,,Short2,enterS2,Short2,1.5
CT,2019-08-07,55.32,,exitStopS2,exitS2,,1.9
CT,2019-08-08,56.07,,Short2,enterS2,Short2,1.5
CT,2019-08-16,56.62,,exitStopS2,exitS2,,1.9
CT,2019-08-21,56.43,,Short2,enterS2,Short2,1.5
CT,2019-08-21,56.43,,Long3,enterL3,Long3,2.2
CT,2019-08-22,55.43,,exitL3,exitL3,,2.1
CT,2019-08-26,54.31,,Long3,enterL3,Long3,2.2
CT,2019-08-27,54.41,,exitL3,exitL3,,2.1
CT,2019-09-12,58.7,,exitStopS2,exitS2,,1.9
CT,2019-09-20,57.01,,Short2,enterS2,Short2,1.5
CT,2019-09-23,57.4,,exitStopS2,exitS2,,1.9
CT,2019-09-27,57.39,,Short2,enterS2,Short2,1.5
CT,2019-10-02,57.82,,exitStopS2,exitS2,,1.9
CT,2019-10-14,58.71,,Short3,enterS3,Short3,2.3
CT,2019-10-15,60.02,,exitStopS3,exitS3,,2.7
CT,2019-11-22,59.55,,Short2,enterS2,Short2,1.5
CT,2019-11-25,60.5,,exitStopS2,exitS2,,1.9
CT,2019-12-04,59.4,,Short2,enterS2,Short2,1.5
CT,2019-12-06,60.7,,exitStopS2,exitS2,,1.9
CT,2020-02-04,62.05,,Short2,enterS2,Short2,1.5
CT,2020-02-12,63.43,,exitStopS2,exitS2,,1.9
CT,2020-03-02,57.57,,Short2,enterS2,Short2,1.5
